苦瓜	苦瓜	kǔguā	balsam pear	N	NPCR_book_5_lesson_53
陳醋	陈醋	chéncù	mature vinegar	N	NPCR_book_5_lesson_53
缸	缸	gāng	crock; urn; vat	N	NPCR_book_5_lesson_53
芋頭	芋头	yùtou	taro	N	NPCR_book_5_lesson_53
甜食	甜食	tiánshí	sweet food	N	NPCR_book_5_lesson_53
厚	厚	hòu	thick; deep; large	A	NPCR_book_5_lesson_53
味	味	wèi	taste; flavor; sapor	N	NPCR_book_5_lesson_53
魚腥草	鱼腥草	yúxīngcǎo	cordate houttuynia	N	NPCR_book_5_lesson_53
家底	家底	jiādǐ	family property accumulated over a long time; resources	N	NPCR_book_5_lesson_53
口味	口味	kǒuwèi	taste	N	NPCR_book_5_lesson_53
腥	腥	xīng	having the smell of fish	A	NPCR_book_5_lesson_53
由此	由此	yóucǐ	from this; herefrom	Conj	NPCR_book_5_lesson_53
白菜	白菜	báicài	cabbage	N	NPCR_book_5_lesson_53
酸菜	酸菜	suāncài	pickled Chinese cabbage; Chinese sauerkraut	N	NPCR_book_5_lesson_53
淡	淡	dàn	not salty	A	NPCR_book_5_lesson_53
價格	价格	jiàgé	price	N	NPCR_book_5_lesson_53
細菜	细菜	xìcài	vegetable out of season and in short supply	N	NPCR_book_5_lesson_53
戶	户	hù	door; family	N	NPCR_book_5_lesson_53
白薯	白薯	báishǔ	sweet potato	N	NPCR_book_5_lesson_53
白肉	白肉	báiròu	plain boiled pork	N	NPCR_book_5_lesson_53
瞪	瞪	dèng	to open wide; to stare	V	NPCR_book_5_lesson_53
供應	供应	gōngyìng	to accommodate; to provide	V	NPCR_book_5_lesson_53
鹽	盐	yán	salt	N	NPCR_book_5_lesson_53
沒法	没法	méifǎ	can do nothing about it; can't help it	V	NPCR_book_5_lesson_53
酸	酸	suān	acid	A	NPCR_book_5_lesson_53
大體	大体	dàtǐ	roughly; more or less	Adv	NPCR_book_5_lesson_53
線	线	xiàn	line; thread	N	NPCR_book_5_lesson_53
不得了	不得了	bùdéliǎo	(of degrees) extremely; exceedingly	A	NPCR_book_5_lesson_53
有關	有关	yǒuguān	to relate to; to have something to do with; related; relavent	V, A	NPCR_book_5_lesson_53
麻	麻	má	feeling slight prickles or tremors (of tongue)	A	NPCR_book_5_lesson_53
居然	居然	jūrán	unexpectedly	Adv	NPCR_book_5_lesson_53
大人物	大人物	dàrénwù	great personage; big shot; VIP	N	NPCR_book_5_lesson_53
碎	碎	suì	broken; fragmentary	A	NPCR_book_5_lesson_53
抗議	抗议	kàngyì	to protest	V	NPCR_book_5_lesson_53
遼寧	辽宁	liáoníng	Liaoning (Province)	PN	NPCR_book_5_lesson_53
無錫	无锡	wúxī	Wuxi (city in Jiangsu Province)	PN	NPCR_book_5_lesson_53
車廂	车厢	chēxiāng	railway carriage	N	NPCR_book_5_lesson_53
搗	捣	dǎo	to smash; to pug	V	NPCR_book_5_lesson_53
鹹	咸	xián	salted; salty	A	NPCR_book_5_lesson_53
河北	河北	héběi	Hebei (Province)	PN	NPCR_book_5_lesson_53
強烈	强烈	qiángliè	strong; intense; violent	A	NPCR_book_5_lesson_53
灶	灶	zào	kitchen range; cooking stove	N	NPCR_book_5_lesson_53
臭	臭	chòu	smelly; foul	A	NPCR_book_5_lesson_53
人物	人物	rénwù	figure; personage	N	NPCR_book_5_lesson_53
大多	大多	dàduō	mostly; for the most part	Adv	NPCR_book_5_lesson_53
花椒	花椒	huājiāo	Chinese prickly ash; seed of such plant	N	NPCR_book_5_lesson_53
浙江	浙江	zhèjiāng	Zhejiang (Province)	PN	NPCR_book_5_lesson_53
地域	地域	dìyù	region; district	N	NPCR_book_5_lesson_53
貴州	贵州	guìzhōu	Guizhou (Province)	PN	NPCR_book_5_lesson_53
太原	太原	tàiyuán	Taiyuan (city in Shanxi Province)	PN	NPCR_book_5_lesson_53
性格	性格	xìnggé	character	N	NPCR_book_5_lesson_53
乾酪	干酪	gānlào	cheese	N	NPCR_book_5_lesson_53
掩	掩	yǎn	to cover; to hide	V	NPCR_book_5_lesson_53
豆腐	豆腐	dòufu	bean curd	N	NPCR_book_5_lesson_53
炸	炸	zhá	to fry	V	NPCR_book_5_lesson_53
山西	山西	shānxī	Shanxi (Province)	PN	NPCR_book_5_lesson_53
廣西	广西	guǎngxī	Guangxi (Autonomous Region)	PN	NPCR_book_5_lesson_53
辣椒	辣椒	làjiāo	hot pepper; capsicum; chilli	N	NPCR_book_5_lesson_53
就算	就算	jiùsuàn	even if	Conj	NPCR_book_5_lesson_53
姜	姜	jiāng	ginger	N	NPCR_book_5_lesson_53
惡心	恶心	ěxin	to feel nauseated; to be nauseating; disgusting	A	NPCR_book_5_lesson_53
禮節	礼节	lǐjié	courtesy; etiquette	N	NPCR_book_5_lesson_53
火宮殿	火宫殿	huǒgōngdiàn	Huogongdian (name of a restaurant)	PN	NPCR_book_5_lesson_53
砂罐	砂罐	shāguàn	earthen pot	N	NPCR_book_5_lesson_53
南京	南京	nánjīng	Nanjing (city in Jiangsu Province)	PN	NPCR_book_5_lesson_53
桂皮	桂皮	guìpí	Chinese cinnamon; cassia bark	N	NPCR_book_5_lesson_53
獻	献	xiàn	to offer; to dedicate	V	NPCR_book_5_lesson_53
白族	白族	báizú	Bai ethnic group, mainly inhibiting Yunnan Province	PN	NPCR_book_5_lesson_53
福建	福建	fújiàn	Fujian (Province)	PN	NPCR_book_5_lesson_53
顧客	顾客	gùkè	customer; shopper; client	N	NPCR_book_5_lesson_53
豐富	丰富	fēngfù	rich; abundant	A	NPCR_book_5_lesson_53
玩藝	玩艺	wányì	thing	N	NPCR_book_5_lesson_53
人生	人生	rénshēng	life	N	NPCR_book_5_lesson_53
其次	其次	qícì	next; secondly; then	Pr	NPCR_book_5_lesson_53
進入	进入	jìnrù	to enter; to come into	V	NPCR_book_5_lesson_53
轟	轰	hōng Ono	boom		NPCR_book_5_lesson_53
炸彈	炸弹	zhàdàn	bomb	N	NPCR_book_5_lesson_53
目的	目的	mùdì	purpose; aim; objective	N	NPCR_book_5_lesson_53
酒吧	酒吧	jiǔbā	bar (room)	N	NPCR_book_5_lesson_53
漢口	汉口	hànkǒu	Hankou (city in Hubei Province)	PN	NPCR_book_5_lesson_53
股	股	gǔ	measure word for gas, smell, strength, etc.	M	NPCR_book_5_lesson_53
銷售	销售	xiāoshòu	to sell	V	NPCR_book_5_lesson_53
核桃仁	核桃仁	hétáorén	walnut meat	N	NPCR_book_5_lesson_53
嗯	嗯	ng	hum (to show consent)	Int	NPCR_book_5_lesson_53
長沙	长沙	chángshā	Changsha (city in Hunan Province)	PN	NPCR_book_5_lesson_53
榴蓮	榴莲	liúlián	durian	N	NPCR_book_5_lesson_53
孔雀	孔雀	kǒngquè	peacock	N	NPCR_book_5_lesson_53
大理	大理	dàlǐ	Dali (city in Yunnan Province)	PN	NPCR_book_5_lesson_53
哲理	哲理	zhélǐ	philosophy	N	NPCR_book_5_lesson_53
禮貌	礼貌	lǐmào	courtesy; politeness	N	NPCR_book_5_lesson_53
營業	营业	yíngyè	to do business	V	NPCR_book_5_lesson_53
沱茶	沱茶	tuóchá	a bowl-shaped compressed mass of tea leaves	N	NPCR_book_5_lesson_53
下面	下面	xià miàn	to cook noodles in boiling water		NPCR_book_5_lesson_53
農貿市場	农贸市场	nóngmào shìchǎng	market for farm produce		NPCR_book_5_lesson_53
芋頭扣肉	芋头扣肉	yùtou kòu ròu	taro cooked with pork		NPCR_book_5_lesson_53
瞪眼	瞪眼	dèng yǎn	to glare; to stare		NPCR_book_5_lesson_53
由此可見	由此可见	yóucǐ kějiàn	this shows; can thus see		NPCR_book_5_lesson_53
說親	说亲	shuō qīn	to act as a matchmaker		NPCR_book_5_lesson_53
不要緊	不要紧	búyàojǐn	not be serious; not matter		NPCR_book_5_lesson_53
麻婆豆腐	麻婆豆腐	mápó dòufu	pockmarked grandma's bean curd		NPCR_book_5_lesson_53
臭豆腐乾	臭豆腐干	chòu dòufugān	preserved dry bean curd with a strong, distinctive flavor		NPCR_book_5_lesson_53
千方百計	千方百计	qiānfāng bǎijì	by every possible means; by hook or by crook		NPCR_book_5_lesson_53
我的媽呀	我的妈呀	wǒ de mā ya	Oh, my god!		NPCR_book_5_lesson_53
營業時間	营业时间	yíngyè shíjiān	business hours		NPCR_book_5_lesson_53
迷戀	迷恋	míliàn	be infatuated with; madly cling to	V	NPCR_book_5_lesson_54
馬路	马路	mǎlù	street	N	NPCR_book_5_lesson_54
廣告牌	广告牌	guǎnggàopái	billboard	N	NPCR_book_5_lesson_54
專賣店	专卖店	zhuānmàidiàn	exclusive agency	N	NPCR_book_5_lesson_54
免	免	miǎn	to avoid; be excused from	V	NPCR_book_5_lesson_54
娘家	娘家	niángjia	parents' home of a married women	N	NPCR_book_5_lesson_54
圈	圈	quān	circle	N	NPCR_book_5_lesson_54
擠	挤	jǐ	to squeeze; to jostle; to crowd	V	NPCR_book_5_lesson_54
修(建)	修(建)	xiū(jiàn)	to build; to repair	V	NPCR_book_5_lesson_54
新裝	新装	xīnzhuāng	new clothes; new look	N	NPCR_book_5_lesson_54
世人	世人	shìrén	common people	N	NPCR_book_5_lesson_54
聞名	闻名	wénmíng	famous	A	NPCR_book_5_lesson_54
車輛	车辆	chēliàng	vehicle	N, V	NPCR_book_5_lesson_54
用力	用力	yònglì	exert oneself; use one's strength	V	NPCR_book_5_lesson_54
皮肉	皮肉	píròu	skin and flesh; body	N	NPCR_book_5_lesson_54
寬闊	宽阔	kuānkuò	broad; wide	A	NPCR_book_5_lesson_54
寬	宽	kuān	wide	A	NPCR_book_5_lesson_54
環形	环形	huánxíng	annular; ring-like	N, V	NPCR_book_5_lesson_54
街道	街道	jiēdào	street	N, V	NPCR_book_5_lesson_54
甚至	甚至	shènzhì	even to the extent that; (go) as far as to	Adv	NPCR_book_5_lesson_54
面前	面前	miànqián	in front of; in the face of; before	N	NPCR_book_5_lesson_54
霓虹燈	霓虹灯	níhóngdēng	neon light	N	NPCR_book_5_lesson_54
僅僅	仅仅	jǐnjǐn	barely; merely	Adv	NPCR_book_5_lesson_54
展現	展现	zhǎnxiàn	to display; to reveal; to present	V	NPCR_book_5_lesson_54
不見	不见	bújiàn	to disappear	V	NPCR_book_5_lesson_54
繁華	繁华	fánhuá	flourishing; prosperous	A	NPCR_book_5_lesson_54
節奏	节奏	jiézòu	rhythm; tempo	N, V	NPCR_book_5_lesson_54
高大	高大	gāodà	tall and big	A	NPCR_book_5_lesson_54
商城	商城	shāngchéng	market	N	NPCR_book_5_lesson_54
到處	到处	dàochù	at every place; everywhere	Adv	NPCR_book_5_lesson_54
豪華	豪华	háohuá	luxurious; splendid	A	NPCR_book_5_lesson_54
取代	取代	qǔdài	to replace; to supercede	V	NPCR_book_5_lesson_54
空調	空调	kōngtiáo	air-conditioner	N	NPCR_book_5_lesson_54
豪爽	豪爽	háoshuǎng	bold and uninhibited	A	NPCR_book_5_lesson_54
眼紅	眼红	yǎnhóng	be envious; be jealous	V	NPCR_book_5_lesson_54
開心	开心	kāixīn	happy; joyous	A	NPCR_book_5_lesson_54
小吃	小吃	xiǎochī	snacks; refreshments	N	NPCR_book_5_lesson_54
明珠	明珠	míngzhū	bright pearl; jewel	N	NPCR_book_5_lesson_54
蹲	蹲	dūn	to squat on the heels	V	NPCR_book_5_lesson_54
景山	景山	jǐngshān	Coal hill (name of a park in Beijing)	PN	NPCR_book_5_lesson_54
軸	轴	zhóu	axis	N	NPCR_book_5_lesson_54
西單	西单	xīdān	Xidan (name of a place in Beijing)	PN	NPCR_book_5_lesson_54
觀光	观光	guānguāng	to go sightseeing; to tour	V, N	NPCR_book_5_lesson_54
板凳	板凳	bǎndèng	wooden stool	N	NPCR_book_5_lesson_54
中軸路	中轴路	zhōngzhóulù	axis of transportation	N	NPCR_book_5_lesson_54
象徵	象征	xiàngzhēng	to symbolize; symbol	V, N	NPCR_book_5_lesson_54
聚集	聚集	jùjí	to gather; to assemble; to collect	V	NPCR_book_5_lesson_54
爭	争	zhēng	to contend; to vie; to strive	V	NPCR_book_5_lesson_54
驕傲	骄傲	jiāo'ào	be proud; to take pride in	A	NPCR_book_5_lesson_54
雕塑	雕塑	diāosù	sculpture	N	NPCR_book_5_lesson_54
隧道	隧道	suìdào	tunnel	N	NPCR_book_5_lesson_54
笑容	笑容	xiàoróng	smiling expression; smile	N	NPCR_book_5_lesson_54
大伙	大伙	dàhuǒ	everybody; we all	N	NPCR_book_5_lesson_54
不鏽鋼	不锈钢	búxiùgāng	stainless steel	N	NPCR_book_5_lesson_54
好客	好客	hàokè	to be hospitable; to keep an open house	A	NPCR_book_5_lesson_54
豆汁	豆汁	dòuzhī	fermented drink made from ground mung beans	N	NPCR_book_5_lesson_54
幽默	幽默	yōumò	humor; humorous	N, A	NPCR_book_5_lesson_54
槐樹	槐树	huáishù	Chinese scholartree	N	NPCR_book_5_lesson_54
鼓樓	鼓楼	gǔlóu	Drum-tower (name of a place in Beijing)	PN	NPCR_book_5_lesson_54
西直門	西直门	xīzhímén	Xizhimen (name of a place in Beijing)	PN	NPCR_book_5_lesson_54
體現	体现	tǐxiàn	embodiment; to embody; to incarnate	N, V	NPCR_book_5_lesson_54
開朗	开朗	kāilǎng	sanguine; optimistic; cheerful	A	NPCR_book_5_lesson_54
堤	堤	dī	dyke	N	NPCR_book_5_lesson_54
侃	侃	kǎn	to chat idly	V	NPCR_book_5_lesson_54
主動	主动	zhǔdòng	initiative	A	NPCR_book_5_lesson_54
景象	景象	jǐngxiàng	scene; sight	N	NPCR_book_5_lesson_54
帆	帆	fān	sail	N	NPCR_book_5_lesson_54
堆	堆	duī	heap; pile; crowd	M	NPCR_book_5_lesson_54
交際舞	交际舞	jiāojìwǔ	ballroom dance	N	NPCR_book_5_lesson_54
黃浦江	黄浦江	huángpǔ jiāng	the Huangpu River	PN	NPCR_book_5_lesson_54
毒藥	毒药	dúyào	poison	N	NPCR_book_5_lesson_54
拜訪	拜访	bàifǎng	to pay a visit	V	NPCR_book_5_lesson_54
親身	亲身	qīnshēn	personal; firsthand	Adv	NPCR_book_5_lesson_54
感想	感想	gǎnxiǎng	impressions; reflections; thoughts	N	NPCR_book_5_lesson_54
體驗	体验	tǐyàn	to experience	V	NPCR_book_5_lesson_54
外灘	外滩	wàitān	The Bund (name of a place in Shanghai)	PN	NPCR_book_5_lesson_54
井	井	jǐng	well	N	NPCR_book_5_lesson_54
浦東	浦东	pǔdōng	Pudong (name of a place in Shanghai)	PN	NPCR_book_5_lesson_54
醉	醉	zuì	to be drunk; to be tipsy	V	NPCR_book_5_lesson_54
演示	演示	yǎnshì	to demonstrate	V	NPCR_book_5_lesson_54
各種各樣	各种各样	gèzhǒng gèyàng	all kinds of		NPCR_book_5_lesson_54
免不了	免不了	miǎnbuliǎo	be unavoidable; be bound to be		NPCR_book_5_lesson_54
應有盡有	应有尽有	yīng yǒu jìn yǒu	have everything that one expects to find		NPCR_book_5_lesson_54
琳琅滿目	琳琅满目	línláng mǎnmù	superb collection of beautiful things; feast for the eyes		NPCR_book_5_lesson_54
五顏六色	五颜六色	wǔ yán liù sè	of all colors; colorful		NPCR_book_5_lesson_54
山南海北	山南海北	shān nán hǎi běi	 chat aimlessly		NPCR_book_5_lesson_54
無可奈何	无可奈何	wú kě nàihé	to have no alternative; to have no other way		NPCR_book_5_lesson_54
打招呼	打招呼	dǎ zhāohu	to greet somebody; to say hello		NPCR_book_5_lesson_54
玩命	玩命	wán mìng	to risk one's life at full split		NPCR_book_5_lesson_54
勸酒	劝酒	quàn jiǔ	to urge somebody to drink (at a banquet)		NPCR_book_5_lesson_54
宗教	宗教	zōngjiào	religion	N	NPCR_book_5_lesson_55
膩	腻	nì	oily; be bored with	A	NPCR_book_5_lesson_55
酷	酷	kù	cool	A	NPCR_book_5_lesson_55
將	将	jiāng	would; to be going to; preposition used to introduce the object before the verb	Adv,	NPCR_book_5_lesson_55
不久	不久	bùjiǔ	soon; before long; not long after	Adv	NPCR_book_5_lesson_55
午餐	午餐	wǔcān	lunch	N	NPCR_book_5_lesson_55
畢竟	毕竟	bìjìng	after all; all in all	Adv	NPCR_book_5_lesson_55
信仰	信仰	xìnyǎng	faith; belief	N	NPCR_book_5_lesson_55
素菜	素菜	sùcài	vegetable dish	N	NPCR_book_5_lesson_55
基於	基于	jīyú	because of; in view of	V,	NPCR_book_5_lesson_55
寫字樓	写字楼	xiězìlóu	office building	N	NPCR_book_5_lesson_55
其他	其他	qítā	else; other	A	NPCR_book_5_lesson_55
理由	理由	lǐyóu	reason; ground; argument	N	NPCR_book_5_lesson_55
保留	保留	bǎoliú	to keep; to retain	V	NPCR_book_5_lesson_55
人類	人类	rénlèi	mankind; humanity	N	NPCR_book_5_lesson_55
食品	食品	shípǐn	food	N	NPCR_book_5_lesson_55
性	性	…xìng	nature	N,	NPCR_book_5_lesson_55
白領	白领	báilǐng	white-collar	N	NPCR_book_5_lesson_55
以及	以及	yǐjí	along with; as well as	Conj	NPCR_book_5_lesson_55
素食	素食	sùshí	vegetarian diet	N	NPCR_book_5_lesson_55
保衛	保卫	bǎowèi	to defend; to safeguard	V	NPCR_book_5_lesson_55
作為	作为	zuòwéi	to regard as; to take for; as	V,	NPCR_book_5_lesson_55
數量	数量	shùliàng	amount; quantity	N	NPCR_book_5_lesson_55
放養	放养	fàngyǎng	put (cattles, etc.) in a natural place to breed	V	NPCR_book_5_lesson_55
殺害	杀害	shāhài	to murder; to kill	V	NPCR_book_5_lesson_55
能源	能源	néngyuán	energy resource	N	NPCR_book_5_lesson_55
土地	土地	tǔdì	land; soil	N	NPCR_book_5_lesson_55
肉食	肉食	ròushí	carnivorous; meat	N	NPCR_book_5_lesson_55
飼養	饲养	sìyǎng	to raise; to rear	V	NPCR_book_5_lesson_55
工業化	工业化	gōngyèhuà	to industrialize	V	NPCR_book_5_lesson_55
乾草	干草	gāncǎo	hay	N	NPCR_book_5_lesson_55
氣體	气体	qìtǐ	gas	N	NPCR_book_5_lesson_55
消耗	消耗	xiāohào	to consume; to use up	V	NPCR_book_5_lesson_55
家禽	家禽	jiāqín	domestic fowl; poultry	N	NPCR_book_5_lesson_55
生存	生存	shēngcún	to exist; to live	V	NPCR_book_5_lesson_55
超過	超过	chāoguò	to exceed; to surpass	V	NPCR_book_5_lesson_55
灌溉	灌溉	guàngài	to irrigate	V	NPCR_book_5_lesson_55
土壤	土壤	tǔrǎng	soil	N	NPCR_book_5_lesson_55
使用	使用	shǐyòng	to use	V	NPCR_book_5_lesson_55
運輸	运输	yùnshū	to transport	V	NPCR_book_5_lesson_55
侵蝕	侵蚀	qīnshí	to corrade; to erode	V	NPCR_book_5_lesson_55
升	升	shēng	litre	M	NPCR_book_5_lesson_55
大約	大约	dàyuē	approximately; about	Adv	NPCR_book_5_lesson_55
具體	具体	jùtǐ	concrete; specific	A	NPCR_book_5_lesson_55
污水	污水	wūshuǐ	foul (or polluted) waters; sewage	N	NPCR_book_5_lesson_55
飲食	饮食	yǐnshí	food and drink; diet	N	NPCR_book_5_lesson_55
家畜	家畜	jiāchù	domestic animal; livestock	N	NPCR_book_5_lesson_55
估計	估计	gūjì	to estimate	V	NPCR_book_5_lesson_55
資源	资源	zīyuán	resource; wealth	N	NPCR_book_5_lesson_55
工業	工业	gōngyè	industry	N	NPCR_book_5_lesson_55
全球	全球	quánqiú	whole world; global	N, A	NPCR_book_5_lesson_55
產業	产业	chǎnyè	industry	N	NPCR_book_5_lesson_55
造成	造成	zàochéng	to create; to cause	V	NPCR_book_5_lesson_55
糞便	粪便	fènbiàn	excretment and urine; night soil	N	NPCR_book_5_lesson_55
嚴重	严重	yánzhòng	serious; critical	A	NPCR_book_5_lesson_55
穀物	谷物	gǔwù	cereal; grain	N	NPCR_book_5_lesson_55
以	以	yǐ	in order to; so as to	Conj	NPCR_book_5_lesson_55
水源	水源	shuǐyuán	source of a river; waterhead	N	NPCR_book_5_lesson_55
取得	取得	qǔdé	to get; to obtain	V	NPCR_book_5_lesson_55
排放	排放	páifàng	to discharge; to release	V	NPCR_book_5_lesson_55
表層	表层	biǎocéng	surface layer	N	NPCR_book_5_lesson_55
使	使	shǐ	to use	V	NPCR_book_5_lesson_55
黑熊	黑熊	hēixióng	black bear	N	NPCR_book_5_lesson_55
積極	积极	jījí	positive; active	A	NPCR_book_5_lesson_55
嗚嗚	呜呜	wūwū Ono	cry of animals		NPCR_book_5_lesson_55
和睦	和睦	hémù	concord; harmony	A	NPCR_book_5_lesson_55
斷裂	断裂	duànliè	to break; to crack	V	NPCR_book_5_lesson_55
冰	冰	bīng	ice	N	NPCR_book_5_lesson_55
炕	炕	kàng	kang (a heatable brick bed)	N	NPCR_book_5_lesson_55
熱量	热量	rèliàng	quantity of heat	N	NPCR_book_5_lesson_55
過度	过度	guòdù	excessive; over-	A	NPCR_book_5_lesson_55
湖北省	湖北省	húběi shěng	Hubei Province	PN	NPCR_book_5_lesson_55
掙扎	挣扎	zhēngzhá	to struggle	V	NPCR_book_5_lesson_55
縫	缝	fèng	crack; chink	N	NPCR_book_5_lesson_55
壽命	寿命	shòumìng	life-span; life	N	NPCR_book_5_lesson_55
斧子	斧子	fǔzi	axe	N	NPCR_book_5_lesson_55
知覺	知觉	zhījué	consciousness	N	NPCR_book_5_lesson_55
新鮮	新鲜	xīnxiān	fresh	A	NPCR_book_5_lesson_55
滿足	满足	mǎnzú	to satisfy; to content	V	NPCR_book_5_lesson_55
脂肪	脂肪	zhīfáng	fat	N	NPCR_book_5_lesson_55
扮酷	扮酷	bàn kù	to play the part of a cool person		NPCR_book_5_lesson_55
救命	救命	jiù mìng	to save somebody's life; Help!		NPCR_book_5_lesson_55
戀戀不捨	恋恋不舍	liànliàn bù shě	to be reluctant to part with		NPCR_book_5_lesson_55
捕魚	捕鱼	bǔ yú	to catch fish; to fish		NPCR_book_5_lesson_55
院士	院士	yuànshì	academician	N	NPCR_book_5_lesson_56
授予	授予	shòuyǔ	to award; to confer	V	NPCR_book_5_lesson_56
工程院	工程院	gōngchéngyuàn	academy of engineering	N	NPCR_book_5_lesson_56
採訪	采访	cǎifǎng	to gather news; to interview	V	NPCR_book_5_lesson_56
水稻	水稻	shuǐdào	paddy; rice	N	NPCR_book_5_lesson_56
意識	意识	yìshí	to be conscious of; consciousness	V, N	NPCR_book_5_lesson_56
雜交	杂交	zájiāo	to hybridize; to cross	V	NPCR_book_5_lesson_56
天然	天然	tiānrán	natural	A	NPCR_book_5_lesson_56
(農)作物	(农)作物	(nóng)zuòwù	crop	N	NPCR_book_5_lesson_56
成果	成果	chéngguǒ	fruit; achievement; gain	N	NPCR_book_5_lesson_56
野生	野生	yěshēng	wild; undomesticated	A	NPCR_book_5_lesson_56
野	野	yě	wild; uncultivated; rude	A	NPCR_book_5_lesson_56
攻	攻	gōng	to attack; to study	V	NPCR_book_5_lesson_56
育種	育种	yùzhǒng	to breed	V	NPCR_book_5_lesson_56
粗壯	粗壮	cūzhuàng	thick and strong	A	NPCR_book_5_lesson_56
壯	壮	zhuàng	strong; able-bodied	A	NPCR_book_5_lesson_56
遺傳	遗传	yíchuán	heredity; inheritance; to inherit	N, V	NPCR_book_5_lesson_56
一生	一生	yìshēng	lifetime; all one's life	N	NPCR_book_5_lesson_56
學說	学说	xuéshuō	doctrine; theory	N	NPCR_book_5_lesson_56
顆粒	颗粒	kēlì	granule (anything small and roundish); grain	N	NPCR_book_5_lesson_56
純	纯	chún	pure; unmixed; simple	A	NPCR_book_5_lesson_56
分化	分化	fēnhuà	to differentiate; to become divided; differentiation	V, N	NPCR_book_5_lesson_56
十分	十分	shífēn	fully; utterly; extremely	Adv	NPCR_book_5_lesson_56
秧苗	秧苗	yāngmiáo	seedling; rice shoot	N	NPCR_book_5_lesson_56
純種	纯种	chúnzhǒng	thoroughbred; purebred	A	NPCR_book_5_lesson_56
哪怕	哪怕	nǎpà	even if	Conj	NPCR_book_5_lesson_56
曾	曾	céng	ever	Adv	NPCR_book_5_lesson_56
曾經	曾经	céngjīng	at one time; ever; once	Adv	NPCR_book_5_lesson_56
掃帚	扫帚	sàozhou	broom	N	NPCR_book_5_lesson_56
吸引	吸引	xīyǐn	to attract; to draw	V	NPCR_book_5_lesson_56
增產	增产	zēngchǎn	to increase production	V	NPCR_book_5_lesson_56
種子	种子	zhǒngzi	seed	N	NPCR_book_5_lesson_56
產生	产生	chǎnshēng	to produce; to bring; to come into being	V	NPCR_book_5_lesson_56
果實	果实	guǒshí	fruit	N	NPCR_book_5_lesson_56
打破	打破	dǎpò	to break; to smash	V	NPCR_book_5_lesson_56
決心	决心	juéxīn	to determine; decision; determination	V, N	NPCR_book_5_lesson_56
粗	粗	cū	wide; thick; coarse	A	NPCR_book_5_lesson_56
觀察	观察	guānchá	to observe; to watch	V	NPCR_book_5_lesson_56
記憶	记忆	jìyì	memory	N	NPCR_book_5_lesson_56
印象	印象	yìnxiàng	impression	N	NPCR_book_5_lesson_56
穗子	穗子	suìzi	ear of grain; spike	N	NPCR_book_5_lesson_56
講座	讲座	jiǎngzuò	lecture; course of lectures	N	NPCR_book_5_lesson_56
品質	品质	pǐnzhì	character; quality	N	NPCR_book_5_lesson_56
寒冷	寒冷	hánlěng	cold; frigid	A	NPCR_book_5_lesson_56
培育	培育	péiyù	to breed; to cultivate	V	NPCR_book_5_lesson_56
詼諧	诙谐	huīxié	humourous; jocular	Adv	NPCR_book_5_lesson_56
收穫	收获	shōuhuò	to harvest; to gain	V	NPCR_book_5_lesson_56
革命性	革命性	gémìngxìng	revolutionary spirit	N	NPCR_book_5_lesson_56
養活	养活	yǎnghuó	to support; to feed; to raise	V	NPCR_book_5_lesson_56
思索	思索	sīsuǒ	to ponder; to think deeply	V	NPCR_book_5_lesson_56
項目	项目	xiàngmù	item; project	N	NPCR_book_5_lesson_56
榮譽	荣誉	róngyù	honour; credit	N	NPCR_book_5_lesson_56
畝產	亩产	mǔchǎn	production of one mu	N	NPCR_book_5_lesson_56
回顧	回顾	huígù	to look back; to review	V	NPCR_book_5_lesson_56
以上	以上	yǐshàng	above; more than; over	N	NPCR_book_5_lesson_56
前奏	前奏	qiánzòu	prelude	N	NPCR_book_5_lesson_56
至少	至少	zhìshǎo	at least	Adv	NPCR_book_5_lesson_56
正	正	zhèng	positive number	N	NPCR_book_5_lesson_56
東南大學	东南大学	dōngnán dàxué	Southeast University	PN	NPCR_book_5_lesson_56
目標	目标	mùbiāo	aim; goal	N	NPCR_book_5_lesson_56
促使	促使	cùshǐ	to urge; to impel	V	NPCR_book_5_lesson_56
堅信	坚信	jiānxìn	to firmly believe	V	NPCR_book_5_lesson_56
不懈	不懈	búxiè	untiring; unremitting	Adv	NPCR_book_5_lesson_56
西南農業學院	西南农业学院	xīnán	Southwest Agriculture Institute	Nóngyè xuéyuàn	NPCR_book_5_lesson_56
安江農校	安江农校	ānjiāng	Anjiang Aricultural School	Nóngxiào	NPCR_book_5_lesson_56
袁隆平	袁隆平	yuán lóngpíng	Yuan Longping (name of a Chinese scientist)	PN	NPCR_book_5_lesson_56
產量	产量	chǎnliàng	output; yield	N	NPCR_book_5_lesson_56
捕捉	捕捉	bǔzhuō	to hunt; to catch; to seize	V	NPCR_book_5_lesson_56
候鳥	候鸟	hòuniǎo	migratory bird	N	NPCR_book_5_lesson_56
革命	革命	gémìng	to revolute; revolution	V, N	NPCR_book_5_lesson_56
下降	下降	xiàjiàng	to descend; to drop	V	NPCR_book_5_lesson_56
畝	亩	mǔ	mu (a chinese unit of area equal to 1/15 of a hectare or 1/6 of an acre)	M	NPCR_book_5_lesson_56
優勢	优势	yōushì	predominance; superiority	N	NPCR_book_5_lesson_56
靈感	灵感	línggǎn	inspiration	N	NPCR_book_5_lesson_56
